song_id,song_name,artist_name,artist_uri,album_name,album_uri
spotify:track:0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,spotify:artist:360IAlyVv4PCEVjgyMZrxK,All I Want Is You,spotify:album:493HYe7N5pleudEZRyhE7R
spotify:track:32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Uptown Special,spotify:album:3vLaOYCNCzngDf8QdBg2V1
spotify:track:00LfFm08VWeZwB0Zlm24AT,Suga Suga,Baby Bash,spotify:artist:12PSlydMSjEHzSCj9X5qv7,Tha Smokin' Nephew,spotify:album:2bAkYizbM1rMbOUHpfAV9z
spotify:track:0DBIL8arX0Zo6eAuxNIpik,Bump n' Grind,R. Kelly,spotify:artist:2mxe0TnaNL039ysAj51xPQ,12 Play,spotify:album:11UWeyxXNreHeZwEViqs3y
spotify:track:7rPLZ8Krm6CZIbraFUlnWZ,Make You Feel My Love,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,19,spotify:album:6Pb3K1oPXdhsqFXtzKe3Z1
spotify:track:7IWkJwX9C0J7tHurTD7ViL,When We Were Young,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,25,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd
spotify:track:2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,Loose,spotify:album:2yboV2QBcVGEhcRlYuPpDT
spotify:track:3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,Third Eye Blind,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind,spotify:album:2gToC0XAblE9h3UZD6aAaQ
spotify:track:4KoNBTm9a55KgLMtEaf3n6,If You Could Only See,Tonic,spotify:artist:6qXwLwTLdA44HYsA26vaNU,Lemon Parade,spotify:album:6IQxEwIABLLej0bEYdrB0V
spotify:track:7n8UWYTawkrcC1KBsY5XRc,Beautiful,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Relapse,spotify:album:04r9yvH25PwePggAYZQYq8
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Pure Heroine,spotify:album:0rmhjUgoVa17LZuS8xWQ3v
spotify:track:74fpNVAJrKGQuqHETi4WSt,Tennis Court,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Pure Heroine,spotify:album:0rmhjUgoVa17LZuS8xWQ3v
spotify:track:0c4IEciLCDdXEhhKxj4ThA,Madness,Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,The 2nd Law,spotify:album:3KuXEGcqLcnEYWnn3OEGy0
spotify:track:1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),Thirty Seconds To Mars,spotify:artist:0RqtSIYZmd4fiBKVFqyIqD,A Beautiful Lie,spotify:album:2jPmk6qQzuY5AvKkZxMh7h
spotify:track:0wqOReZDnrefefEsrIGeR4,Hanging By A Moment,Lifehouse,spotify:artist:5PokPZn11xzZXyXSfnvIM3,No Name Face,spotify:album:1VKNHcrUppE8i5oAhg4o6k
spotify:track:1C0vXECyJHUeqOo2Etvrr2,My Immortal,Evanescence,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,Fallen,spotify:album:20mh1X1FQQidKMu2XypyMI
spotify:track:3WbphvawbMZ8FyqDxYGdSQ,When I'm Gone,3 Doors Down,spotify:artist:2RTUTCvo6onsAnheUk3aL9,Away From The Sun,spotify:album:72olNArm75vOycSziqIX9Y
spotify:track:7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,The Black Parade,spotify:album:0FZK97MXMm5mUQ8mtudjuK
spotify:track:5rX6C5QVvvZB7XckETNych,All Summer Long,Kid Rock,spotify:artist:7dOBabd5O4CvKrg4iriHTM,Rock N Roll Jesus,spotify:album:2xChdOg0PvxzHzE1BooUpI
spotify:track:5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,Full Moon Fever,spotify:album:5d71Imt5CIb7LpQwDMQ093
spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,spotify:artist:2sil8z5kiy4r76CRTXxBCA,Dizzy Up The Girl,spotify:album:4UMjBXcRqIgMZ1XumU2x5T
spotify:track:3agtg0x11wPvLIWkYR39nZ,Somewhere I Belong,Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Meteora,spotify:album:4Gfnly5CzMJQqkUFfoHaP3
spotify:track:7zWj09xkFgA9tcV6YhfU6q,Drive By,Train,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,California 37,spotify:album:4tHNFM2544qzsLlfWJ7yWD
spotify:track:5i7fZq3chLyCHo3VeB6goD,First Of The Year (Equinox) - Equinox,Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,More Monsters and Sprites EP,spotify:album:7ltvnXQCjQRwTlMy55XcCz
spotify:track:124NFj84ppZ5pAxTuVQYCQ,Take Care,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:6aGNg25mRJdqd318f9X6Wn,Otis,JAY Z,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,Watch The Throne,spotify:album:1YwzJz7CrV9fd9Qeb6oo1d
spotify:track:1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry - Teenage Dream: The Complete Confection,spotify:album:5BvgP623rtvlc0HDcpzquz
spotify:track:7wBrglFVTNCcW6IhdgBkm1,Paradise,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Mylo Xyloto,spotify:album:5GykKNn2KjofEoA8SpNnuw
spotify:track:6j7hih15xG2cdYwIJnQXsq,Not Over You,Gavin DeGraw,spotify:artist:5DYAABs8rkY9VhwtENoQCz,Sweeter,spotify:album:2zVRgW8bXd7ukXRZSWw81j
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,My Beautiful Dark Twisted Fantasy,spotify:album:20r762YmB5HeofjMCiPMLv
spotify:track:6MreoQf8oixWI2xRcw3Fv1,Mirror,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,Tha Carter IV,spotify:album:7oc6i8xUILaWwQ5BJMZS3c
spotify:track:5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe) - feat. Janelle Monae,fun.,spotify:artist:5nCi3BB41mBaMH9gfr6Su0,Some Nights,spotify:album:7m7F7SQ3BXvIpvOgjW51Gp
spotify:track:4rvtlpAeDuOn4baUJPCEhy,As Long As You Love Me,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Believe,spotify:album:7BWK3eXcbAdwYeulyQj5Kw
spotify:track:4qikXelSRKvoCqFcHLB2H2,Mercy,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Mercy,spotify:album:0hmFRR0pDSZIAvoJqEFSKv
spotify:track:3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,Wild Ones,spotify:album:7eLwoxxWs6lfkVYJGkGNbk
spotify:track:6Z01gUquJsjJC67uNWm6P0,Shot For Me,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:2FbGlEPAjNhWvrVvlentVq,Cameras / Good Ones Go Interlude - Medley,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:5w6TVvv71F8px5cObg2xnx,Good Time,Owl City,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,The Midsummer Station,spotify:album:08PEPdXn5QdXatDKjrJGk3
spotify:track:2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,spotify:artist:0RpddSzUHfncUWNJXKOsjy,Picture Show,spotify:album:0uRFz92JmjwDbZbB7hEBIr
spotify:track:2dOTkLZFbpNXrhc24CnTFd,Titanium (feat. Sia) - feat. Sia,David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,Nothing But the Beat Ultimate,spotify:album:1fAn5gw4Q5HN8Wpx2neYd2
spotify:track:5InWRmnfgjVwQWoXHNBATu,Want U Back,Cher Lloyd,spotify:artist:4m4SfDVbF5wxrwEjDKgi4k,Sticks & Stones,spotify:album:0z5qKyh9ys3kk9oLEzgG5l
spotify:track:53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,spotify:artist:4phGZZrJZRo4ElhRtViYdl,Love Is A Four Letter Word,spotify:album:64SChsjQBiEe3aVTFYnW1b
spotify:track:4Kz4RdRCceaA9VgTqBhBfa,The Motto,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q
spotify:track:6cpk00i5TxCqSeqNi2HuIe,One More Night,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,Overexposed Track By Track,spotify:album:6ijGiBcBfUwkoyHn5VUHU2
spotify:track:5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Talk That Talk,spotify:album:2g1EakEaW7fPTZC6vBmBCn
spotify:track:0WbhYfpQN3ay2XqKzggGOJ,Don't Wake Me Up,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Fortune,spotify:album:7hPqjYU1ZYJH42dHJWyeKF
spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,Drunk On You,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Tailgates & Tanlines,spotify:album:4ybWq0AegFFAvHULAe7q0K
spotify:track:0p1BcEcYVO3uk4KDf3gzkY,Wanted,Hunter Hayes,spotify:artist:7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes (Encore),spotify:album:5hVo5O3pGkc1VibXveW8gx
spotify:track:3pLTOP0G0etiWUknFoRpsr,The Cave,Mumford & Sons,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Sigh No More,spotify:album:7GiLJfRPHARQrRJf01P2Tt
spotify:track:1ms5tNNdPouTtcD2oVF9Oz,"Work Hard, Play Hard",Wiz Khalifa,spotify:artist:137W8MRPWKqSmrBGDBFSop,O.N.I.F.C.,spotify:album:5S4SuPHbaozi5PDedAONTG
spotify:track:5q8oybjZelukF4h0CzSUN9,Scary Monsters And Nice Sprites,Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Scary Monsters and Nice Sprites,spotify:album:6HbNEBza64W10MQxUFq6QL
spotify:track:2NRUU0gP1d8Yif8CpsCW8l,Faded,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp,Careless World: Rise Of The Last King,spotify:album:3KHamR7LZmFT0xqPA1Hyob
spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,Wild Ones,spotify:album:7eLwoxxWs6lfkVYJGkGNbk
spotify:track:1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Pink Friday ... Roman Reloaded,spotify:album:6OfCOPtcPuhlAovGJ52uZO
spotify:track:7wMq5n8mYSKlQIGECKUgTX,Hall of Fame,The Script,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,#3 Deluxe Version,spotify:album:7JOCOjZTcLysDMkZGWlcIj
spotify:track:2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,Don't You Worry Child (feat. John Martin),spotify:album:3RKhRsifs4RWrqvWV1YpPY
spotify:track:71O1jD7bF3cdMPvPi186V6,I Will Wait,Mumford & Sons,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Babel,spotify:album:5uJpRBjDkTW8wtwDimhkdm
spotify:track:7o7CXsKgDXhxbSMrqGVSd0,Hopeless Wanderer,Mumford & Sons,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Babel,spotify:album:7HcmUZBCV4XR2YwEiQN5jK
spotify:track:5KY7zgFeH2GWoL1zP9mME6,Get Low - Street,Lil Jon & The East Side Boyz,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,Kings Of Crunk,spotify:album:3JMQJnoGhwnwAwLGuJAUEJ
spotify:track:5hJFhO9dvhJoDvUZZ9iWSw,Adorn,Miguel,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Kaleidoscope Dream (Deluxe Version),spotify:album:4Rvzx3X6hcDb7nty1IzVP4
spotify:track:3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,4,spotify:album:1gIC63gC3B7o7FfpPACZQJ
spotify:track:4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,Little Voice,spotify:album:2Z9WUERfMjOgQ6ze9TcGbF
spotify:track:5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Teflon Don,spotify:album:0jipZxGtkTDHjVerLkzO80
spotify:track:67WTwafOMgegV6ABnBQxcE,Some Nights,fun.,spotify:artist:5nCi3BB41mBaMH9gfr6Su0,Some Nights,spotify:album:7m7F7SQ3BXvIpvOgjW51Gp
spotify:track:3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,The Heist [Deluxe Edition],spotify:album:0CoiTAUBiO70lic9p9Lboq
spotify:track:4DMPn1rEujpIJIvjy9HKV8,Scream & Shout,will.i.am,spotify:artist:085pc2PYOi8bGKj0PNjekA,#willpower,spotify:album:6H7mXPXFFDOpby7Xcke1vh
spotify:track:6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,The 20/20 Experience (Deluxe Version),spotify:album:0O82niJ0NpcptYRxogeEZu
spotify:track:0lsqtZVyovtBSQtWdD44LH,Sweet Nothing,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,18 Months,spotify:album:4TjPTVBmdyaowp08j2toa0
spotify:track:2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,My Head Is An Animal,spotify:album:4p9dVvZDaZliSjTCbFRhJy
spotify:track:3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,The Heist,spotify:album:76FXHQhTuT4QMIxfL09gX8
spotify:track:15twB7zTglmu0Bg8gW4Mrm,Stubborn Love,The Lumineers,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,spotify:album:5h7fx8ILwOZ3I5yQ4eGBl7
spotify:track:5jPyymL6gQyJNMMnMX1IMx,Die Young,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,Warrior,spotify:album:5i3wVEUbDarUE7Te63PNSZ
spotify:track:6REbwUNlppTfcnV4d4ZoZi,Swimming Pools (Drank),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Swimming Pools (Drank),spotify:album:2XPrwlaAHHXnJzP9tBcIzH
spotify:track:1zCi4cVFqe6ja16MeGZKRN,Poetic Justice,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,"good kid, m.A.A.d city",spotify:album:6PBZN8cbwkqm1ERj2BGXJ1
spotify:track:5xZjfKSfTooDP2rcAgjxlH,Carry On,fun.,spotify:artist:5nCi3BB41mBaMH9gfr6Su0,Some Nights,spotify:album:7m7F7SQ3BXvIpvOgjW51Gp
spotify:track:01uqI4H13Gsd8Lyl1EYd8H,Same Love - feat. Mary Lambert,Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC,The Heist,spotify:album:76FXHQhTuT4QMIxfL09gX8
spotify:track:1NNAI51EuoRWw1ydX1zV7S,Daylight,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,Overexposed Track By Track,spotify:album:6ijGiBcBfUwkoyHn5VUHU2
spotify:track:42qh86p7TLXyumxSHn65kc,Party,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,4,spotify:album:1gIC63gC3B7o7FfpPACZQJ
spotify:track:2U8NXPTXZWG2O0ye2sYRiH,I Love It (feat. Charli XCX) - feat. Charli XCX [Original Version],Icona Pop,spotify:artist:1VBflYyxBhnDc9uVib98rw,THIS IS... ICONA POP,spotify:album:3qpAHoOLWeXRNTaGzeYf13
spotify:track:3V2cgvvI483DKomiZBYsAA,Bangarang (feat. Sirah),Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Bangarang EP,spotify:album:57ttSPbY8MHl7xQAhUVgIm
spotify:track:1hWYT0w2R0J19rlVkiez7X,Battle Scars,Lupe Fiasco,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Food & Liquor II: The Great American Rap Album Pt. 1,spotify:album:5rCCCernTo6IwFwEZM4H53
spotify:track:7s0lDK7y3XLmI7tcsRAbW0,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,spotify:album:0EVJX4RlYKuApsAN5CaDa3
spotify:track:3z0a8G407NbxfjTRffvQiP,Better Dig Two,The Band Perry,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,Pioneer,spotify:album:4oXEoK7WVM1lNbmB59IrJ1
spotify:track:60ZGteAEtPCnGE6zevgUcd,Mountain Sound,Of Monsters and Men,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,My Head Is An Animal,spotify:album:6uD3oJCWT1gtlSCg5lDiNF
spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment,Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,Global Warming: Meltdown (Deluxe Version),spotify:album:2F7tejLHzTqFq2XLol9ZGy
spotify:track:2Oehrcv4Kov0SuIgWyQY9e,Demons,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Night Visions,spotify:album:1vAEF8F0HoRFGiYOEeJXHW
spotify:track:01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer,spotify:artist:25fqWEebq6PoiGQIHIrdtv,Harlem Shake,spotify:album:5H0yFEG5FT0tccZRSdNvVU
spotify:track:1vNn7rVQT6UtEW1NGH53fT,All Night Longer,Sammy Adams,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,All Night Longer,spotify:album:6WllyUCkaPD6rFK89jojFO
spotify:track:3bDGwl0X3EjQmIyFD1uif5,Roar,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,PRISM,spotify:album:4lFDt4sVpCni9DRHRmDjgG
spotify:track:3vJG33adGD5Z39Gb6Cnevi,Mambo No. 5 (A Little Bit of...),Lou Bega,spotify:artist:46lnlnlU0dXTDpoAUmH6Qx,A Little Bit Of Mambo,spotify:album:73MrPCP8GZueeGeVlvpZST
spotify:track:5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,SUGAR,spotify:album:5XyJzEROSmup2TcWmVjTIt
spotify:track:3ge54HUrk1ht3EX5SMhIzZ,NO,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Thank You,spotify:album:5nkgosKhWt1yXRzmjXNV2d
spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Purpose,spotify:album:7fZH0aUAjY3ay25obOUf2a
spotify:track:1TfAhjzRBWzYZ8IdUV3igl,Year 3000,Jonas Brothers,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,spotify:album:20RAjvZ9LX2FDuDU8RDuIl
spotify:track:5ecZWU5uQOiCVSnPxBZNmT,7 Things,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Breakout,spotify:album:0Yu3czJNOQ68fZgkvpjuHL
spotify:track:3SPDQfj2UfWq6A2NllZnzn,What Makes You Beautiful,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Up All Night,spotify:album:53DrBEDi1AvhWOtCdljUiu
spotify:track:1GBknQ67DCfKTPms1dw9EW,Nobody's Perfect,Hannah Montana,spotify:artist:7nU4hB040gTmHm45YYMvqc,Hannah Montana 2 / Meet Miley Cyrus,spotify:album:3BdqKi8c48NUvZ7ppk3wHV
spotify:track:4omisSlTk6Dsq2iQD7MA07,Sk8er Boi,Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Let Go,spotify:album:7h6XeTzy0SRXDrFJeA9gO7
spotify:track:2TRFIQpTqq12xGpFJEr0Ft,Worth It,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,Reflection,spotify:album:6IBUil5AQA6wPLCzpYrlMI
spotify:track:2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,Made In The A.M.,spotify:album:1gMxiQQSg5zeu4htBosASY
spotify:track:5EQ9yEra0SzVd673ZfKT4C,Brand New,Ben Rector,spotify:artist:4AapPt7H6bGH4i7chTulpI,Brand New,spotify:album:4E2YvGzYMgr4DizJJ0PQoo
spotify:track:7yMnml7zdYl5LlDFZPm5Hd,Burnin' Up,Jonas Brothers,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,A Little Bit Longer,spotify:album:12iL2bbFY9XvVcreVQdB4g
spotify:track:2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,spotify:artist:6T5tfhQCknKG4UnH90qGnz,DNCE,spotify:album:7K89F9bgY1jks0uIlMerm3
spotify:track:4tCtwWceOPWzenK2HAIJSb,Work from Home,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,7/27,spotify:album:0pF0oyuPNdOObniB1Ng0kW
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,Closer,spotify:album:0rSLgV8p5FzfnqlEk4GzxE
spotify:track:4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,Encore,spotify:album:55bbXORm6ZrVq52zfZnxBf
spotify:track:6875MeXyCW0wLyT72Eetmo,Starving,Hailee Steinfeld,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,HAIZ,spotify:album:5m01tty1948HnkXUhG0urw
spotify:track:1lItf5ZXJc1by9SbPeljFd,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,spotify:artist:7nKeLE1toRtW4M279iS26h,Juju On That Beat (TZ Anthem),spotify:album:5sQTfUX9uSwfCtPiYGO20V
spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,Wannabe - Radio Edit,Spice Girls,spotify:artist:0uq5PttqEjj3IH1bzwcrXF,Spice,spotify:album:3x2jF7blR6bFHtk4MccsyJ
spotify:track:4Uc6BcPeBKfZUlX6jhumGv,Can't Remember to Forget You,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira. (Deluxe Version),spotify:album:3pIrfgAYjBpTBBKgtrwKgZ
spotify:track:3husjxyCMBvNeiTEcrpPSe,Unfaithful,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,A Girl Like Me,spotify:album:1F0HfWg9fdLDdeIfh9CnjU
spotify:track:3Th56VIq2sEaEmPPETu7p5,All Of The Stars,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,x,spotify:album:6NoBzYmh5gUusGPCfg0pct
spotify:track:4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,1000 Forms Of Fear,spotify:album:3xFSl9lIRaYXIYkIn3OIl9
spotify:track:5HuqzFfq2ulY1iBAW5CxLe,Rather Be (feat. Jess Glynne),Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM,I Cry When I Laugh,spotify:album:2xVeccmEU0zklK4XSKiDCW
spotify:track:4d75stQ2jRfq8lzaqhFFKs,Latch - Acoustic,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,In The Lonely Hour,spotify:album:5N2cKMFxO89SjxJgDWmsQ5
spotify:track:53Pgsvu3qSYO2aXt5J2vcL,Lego House,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,+,spotify:album:0W5GGnapMz0VwemQvJDqa7
spotify:track:14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Queen Of The Clouds,spotify:album:47C7w4o1resDhr7jvYEpxE
spotify:track:2CvOqDpQIMw69cCzWqr5yr,Halo,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,I AM...SASHA FIERCE - Platinum Edition,spotify:album:3ROfBX6lJLnCmaw1NrP5K9
spotify:track:6GQuF9vzJAVs7fYN9ftBdP,Diva,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,I AM...SASHA FIERCE - Platinum Edition,spotify:album:3ROfBX6lJLnCmaw1NrP5K9
spotify:track:07BAaeVwEwkzQrE3qJxJ5S,Jealous - Remix,Nick Jonas,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas X2,spotify:album:2YoTBTn4jykeDlHOI9sqnj
spotify:track:6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,Milky Chance,spotify:artist:1hzfo8twXdOegF3xireCYs,Sadnecessary,spotify:album:5D20ZzsNB377xbshIFP9Nb
spotify:track:0IqKeD8ZSP72KbGYyzEcAs,Take Me To Church,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:album:36k5aXpxffjVGcNce12GLZ
spotify:track:07nH4ifBxUB4lZcsf44Brn,Blame,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,Motion,spotify:album:48zisMeiXniWLzOQghbPqS
